timestamp_processamento,linha_codigo,linha_id,sentido,letreiro_origem,letreiro_destino,dia_semana,hora_minuto,frota_ativa_real,headway_real_min,frota_planejada,headway_planejado_min,temperatura_c,sensacao_termica_c,chuva_1h_mm,visibilidade_m,vento_velocidade_ms,clima_evento_id,jam_factor,velocidade_via_kmh,velocidade_freeflow_kmh,incidente_critico,iac_gargalo_climatico,gt_gargalo_trafego,hp_horario_pico,ac_aderencia_cronograma,dfi_demanda_frota_ideal,frota_necessaria_estimada,deficit_operacional,go_gargalo_operacional,status_classificacao,acao_recomendada
2026-08-22T18:53:11.115751,121G-10,33459,2,METRÔ TUCURUVI,PQ. NOVO MUNDO,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,2.76,21.88,33.95,0,6.1,21.82,0.5,1.0,66.67,4,1,0.3115,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,390E-10,34650,2,TERM. PQ. D. PEDRO II,TERM. PENHA,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,3.46,18.0,33.74,0,6.1,26.72,0.5,1.0,62.5,5,1,0.3133,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2032-10,35034,2,METRÔ CARANDIRU,JD. BRASIL,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,4.64,16.83,28.53,0,6.1,34.98,0.5,1.0,62.5,5,1,0.3339,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,5164-21,34384,2,PQ. IBIRAPUERA,CID. LEONOR,5,15:53,3,20.0,3,20.0,21.64,21.17,0.0,10000,3.6,800,3.99,15.91,32.74,1,6.1,55.43,0.5,1.0,66.67,4,1,0.3955,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,407N-10,2169,1,METRÔ PENHA,TERM. CID. TIRADENTES,5,15:53,6,10.0,6,20.0,21.64,21.17,0.0,10000,3.6,800,4.08,20.97,33.69,0,6.1,31.06,0.5,1.0,66.67,8,2,0.3346,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6093-10,1585,1,TERM. GRAJAÚ,VARGEM GRANDE,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,4.74,21.13,34.57,0,6.1,35.68,0.5,1.0,62.5,5,1,0.3357,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,407A-10,2194,1,LGO. DA CONCÓRDIA,PQ. SAVOY,5,15:53,5,12.0,5,20.0,21.64,21.17,0.0,10000,3.6,800,3.45,15.18,29.53,1,6.1,51.65,0.5,1.0,70.0,7,2,0.3944,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,1024-10,2302,1,CONEXÃO PETRÔNIO PORTELA,JD. CAROMBÉ,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,2.05,17.29,20.38,0,6.1,16.85,0.5,0.667,75.0,3,1,0.3532,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,407K-10,34936,2,METRÔ CARRÃO,TERM. SÃO MATEUS,5,15:53,2,30.0,2,20.0,21.64,21.17,0.0,10000,3.6,800,4.02,21.15,33.75,0,6.1,30.64,0.5,0.667,75.0,3,1,0.3876,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,342M-10,747,1,TERM. PENHA,TERM. SÃO MATEUS,5,15:53,11,5.5,12,20.0,21.64,21.17,0.0,10000,3.6,800,2.74,21.75,32.02,0,6.1,21.68,0.5,1.0,63.64,14,3,0.3035,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,6015-10,33973,2,JD. ÂNGELA,VL. CALÚ,5,15:53,4,15.0,4,20.0,21.64,21.17,0.0,10000,3.6,800,4.4,17.92,32.86,0,6.1,33.3,0.5,1.0,62.5,5,1,0.3297,Estabilizado,Operação Normal
2026-08-22T18:53:11.115751,2709-31,33691,2,VL. UNIÃO,METRÔ PATRIARCA,5,15:53,1,60.0,1,20.0,21.64,21.17,0.0,10000,3.6,800,2.63,24.01,30.72,0,6.1,20.91,0.5,0.333,100.0,2,1,0.4592,Estabilizado,Operação Normal
